payment_event_id,transaction_id,attempt_number,payment_method,attempt_timestamp,latency_ms,status,amount_npr
PE000000363,T00000338,1,Cash,2024-04-05 09:20:19,1372,success,7546
PE000000364,T00000339,1,ConnectIPS,2026-03-29 19:32:59,2337,success,503
PE000000365,T00000340,1,Card,2024-10-12 15:50:49,940,success,17591
PE000000366,T00000341,1,Khalti,2024-09-16 19:11:45,1375,success,18383
PE000000367,T00000342,1,eSewa,2024-12-15 18:23:47,1177,success,840
PE000000368,T00000343,1,eSewa,2024-12-08 17:17:10,1082,success,1226
PE000000369,T00000344,1,IME Pay,2024-11-05 18:30:48,1211,success,6780
PE000000370,T00000345,1,FonePay,2024-03-03 12:08:38,2023,success,2132
PE000000371,T00000346,1,eSewa,2024-11-03 17:54:48,1087,success,14294
PE000000372,T00000347,1,IME Pay,2024-07-22 17:17:23,2430,success,6916
PE000000373,T00000348,1,Card,2024-04-21 18:21:41,1274,success,11324
PE000000374,T00000349,1,eSewa,2024-12-24 09:49:31,1640,success,2085
PE000000375,T00000350,1,IME Pay,2025-08-29 11:32:06,1347,success,1806
PE000000376,T00000351,1,eSewa,2025-05-30 21:44:19,2214,success,1799
PE000000377,T00000352,1,FonePay,2025-03-02 19:30:36,1777,success,1766
PE000000378,T00000353,1,IME Pay,2024-09-30 17:29:34,1643,success,1800
PE000000379,T00000354,1,IME Pay,2024-02-25 17:01:08,2027,success,7866
PE000000380,T00000355,1,Card,2026-02-13 11:55:41,1277,success,4088
PE000000381,T00000356,1,FonePay,2025-12-27 18:30:13,516,success,104
PE000000382,T00000357,1,eSewa,2025-08-02 17:38:45,2806,success,1305
PE000000383,T00000358,1,Cash,2025-01-13 18:59:58,120,success,7372
PE000000384,T00000359,1,IME Pay,2026-02-02 15:26:56,1936,success,3617
PE000000385,T00000360,1,Card,2026-02-22 15:48:03,713,success,2094
PE000000386,T00000361,1,IME Pay,2025-04-25 09:44:54,1841,success,174
PE000000387,T00000362,1,Card,2025-06-14 14:20:38,1326,success,3373
PE000000388,T00000363,1,FonePay,2026-03-01 18:24:06,685,success,452
PE000000389,T00000364,1,Cash,2024-05-01 08:39:15,2078,success,2368
PE000000390,T00000365,1,FonePay,2024-09-01 19:00:41,1855,success,6963
PE000000391,T00000366,1,eSewa,2025-12-22 17:13:33,1307,success,2511
PE000000392,T00000367,1,Card,2025-09-14 15:14:35,1065,success,5478
PE000000393,T00000368,1,eSewa,2025-05-04 13:08:09,1667,success,2801
PE000000394,T00000369,1,IME Pay,2024-12-09 17:35:01,1026,success,2192
PE000000395,T00000370,1,ConnectIPS,2025-12-08 14:20:08,1287,retry,13249
PE000000396,T00000370,2,ConnectIPS,2025-12-08 14:20:14,982,success,13249
PE000000397,T00000371,1,IME Pay,2025-05-18 20:53:11,2620,success,731
PE000000398,T00000372,1,eSewa,2025-09-03 10:06:03,1241,success,2738
PE000000399,T00000373,1,Cash,2025-12-07 10:10:53,1727,success,23151
PE000000400,T00000374,1,Card,2024-05-11 11:34:13,120,success,6295
PE000000401,T00000375,1,IME Pay,2025-12-28 16:50:51,412,success,16453
PE000000402,T00000376,1,eSewa,2024-02-01 17:37:52,120,success,6090
PE000000403,T00000377,1,FonePay,2025-06-02 16:01:22,1330,success,546
PE000000404,T00000378,1,Card,2024-12-05 18:18:19,1489,success,10106
PE000000405,T00000379,1,IME Pay,2024-02-11 19:04:58,2110,success,17466
PE000000406,T00000380,1,IME Pay,2025-12-09 18:46:47,734,success,7024
PE000000407,T00000381,1,eSewa,2025-09-21 19:10:54,1468,success,3309
PE000000408,T00000382,1,FonePay,2024-10-05 17:48:21,1728,success,13683
PE000000409,T00000383,1,Khalti,2025-10-06 10:21:46,1866,success,2284
PE000000410,T00000384,1,FonePay,2026-03-24 20:34:14,1792,success,1989
PE000000411,T00000385,1,IME Pay,2026-03-14 17:39:03,858,success,12810
PE000000412,T00000386,1,FonePay,2025-01-15 12:38:06,2334,success,18392
PE000000413,T00000387,1,Card,2024-03-22 18:24:58,1976,success,812
PE000000414,T00000388,1,Cash,2025-11-03 14:00:32,1348,success,6109
PE000000415,T00000389,1,Card,2025-10-04 19:36:03,871,success,2943
PE000000416,T00000390,1,FonePay,2024-06-16 13:08:19,942,success,2548
PE000000417,T00000391,1,IME Pay,2025-02-01 19:09:50,981,success,2753
PE000000418,T00000392,1,Card,2025-02-22 17:27:52,2114,success,624
PE000000419,T00000393,1,Card,2025-10-04 20:47:55,1326,success,9233
PE000000420,T00000394,1,eSewa,2024-10-23 20:30:55,217,success,3913
PE000000421,T00000395,1,IME Pay,2025-01-25 16:00:36,696,success,4722
PE000000422,T00000396,1,FonePay,2025-07-17 17:15:42,2172,success,11168
PE000000423,T00000397,1,FonePay,2025-08-19 18:20:32,852,success,3818
PE000000424,T00000398,1,eSewa,2025-04-16 17:04:20,1066,success,3958
PE000000425,T00000399,1,Cash,2024-06-16 19:58:30,1797,success,7161
PE000000426,T00000400,1,Khalti,2025-09-20 19:42:44,1271,success,1741
PE000000427,T00000401,1,FonePay,2024-12-08 17:53:36,1470,success,4202
PE000000428,T00000402,1,Card,2026-03-03 14:42:53,1950,success,446
PE000000429,T00000403,1,eSewa,2025-07-05 15:59:04,919,success,1405
PE000000430,T00000404,1,Card,2025-03-10 18:41:54,1849,success,1418
PE000000431,T00000405,1,FonePay,2025-10-15 19:48:33,2047,success,7303
PE000000432,T00000406,1,Khalti,2026-02-21 18:22:29,1463,success,5462
PE000000433,T00000407,1,FonePay,2025-05-27 18:43:00,1057,success,2651
PE000000434,T00000408,1,eSewa,2025-03-12 10:52:55,1121,success,287
PE000000435,T00000409,1,Khalti,2024-06-02 16:22:12,2382,success,10198
PE000000436,T00000410,1,eSewa,2025-10-18 15:06:29,1588,success,918
PE000000437,T00000411,1,Cash,2025-06-22 17:06:58,1525,success,13493
PE000000438,T00000412,1,eSewa,2024-12-13 12:30:46,2507,success,823
PE000000439,T00000413,1,Cash,2025-09-20 19:10:25,1719,success,1112
PE000000440,T00000414,1,Khalti,2025-01-20 16:42:41,1475,success,293
PE000000441,T00000415,1,Cash,2024-10-31 17:09:16,1281,success,3277
PE000000442,T00000416,1,Khalti,2025-11-23 11:11:15,1374,success,12748
PE000000443,T00000417,1,FonePay,2025-12-05 20:06:00,1642,success,15203
PE000000444,T00000418,1,Khalti,2024-12-09 17:24:22,1560,success,3611
PE000000445,T00000419,1,IME Pay,2025-05-16 13:16:21,1634,success,7499
PE000000446,T00000420,1,Cash,2024-09-24 19:42:04,2234,success,4767
PE000000447,T00000421,1,Khalti,2025-09-07 08:33:17,2204,success,3364
PE000000448,T00000422,1,eSewa,2024-11-03 16:10:40,187,success,20216
PE000000449,T00000423,1,FonePay,2025-03-03 19:20:47,1047,success,8257
PE000000450,T00000424,1,FonePay,2025-07-05 19:26:59,1909,success,11050
PE000000451,T00000425,1,FonePay,2025-12-05 16:48:01,1550,success,20752
PE000000452,T00000426,1,eSewa,2024-02-09 16:26:33,2450,success,205
PE000000453,T00000427,1,IME Pay,2025-08-09 19:41:17,1062,success,6246
PE000000454,T00000428,1,Khalti,2025-03-14 20:35:21,1353,success,5542
PE000000455,T00000429,1,Cash,2025-09-13 12:30:11,1307,success,7263
PE000000456,T00000430,1,Cash,2024-01-21 23:04:32,1472,success,7651
PE000000457,T00000431,1,Card,2025-10-20 18:41:55,1600,success,7876
PE000000458,T00000432,1,Khalti,2025-04-19 18:45:11,761,success,1280
PE000000459,T00000433,1,FonePay,2024-12-20 18:54:48,1503,success,4682
PE000000460,T00000434,1,IME Pay,2025-07-05 10:05:52,1270,success,10144
PE000000461,T00000435,1,eSewa,2024-01-19 17:47:30,479,retry,5389
PE000000462,T00000435,2,eSewa,2024-01-19 17:47:36,1150,success,5389
PE000000463,T00000436,1,Khalti,2025-07-10 13:49:55,2072,success,1175
PE000000464,T00000437,1,IME Pay,2025-06-19 10:16:45,2040,success,6501
PE000000465,T00000438,1,eSewa,2024-12-11 16:43:00,1449,success,4909
PE000000466,T00000439,1,eSewa,2026-02-08 17:09:45,1472,success,1690
PE000000467,T00000440,1,FonePay,2024-05-14 14:51:02,1919,success,2695
PE000000468,T00000441,1,Khalti,2026-01-21 21:06:12,887,success,9008
PE000000469,T00000442,1,Card,2025-04-27 17:59:30,1004,success,38045
PE000000470,T00000443,1,Cash,2025-08-05 18:25:36,778,success,81
PE000000471,T00000444,1,Card,2024-10-06 14:06:08,2456,success,6719
PE000000472,T00000445,1,Khalti,2024-06-24 19:00:26,1886,success,227
PE000000473,T00000446,1,IME Pay,2025-10-07 19:43:04,942,success,10050
PE000000474,T00000447,1,Khalti,2024-01-14 09:09:12,901,success,2048
PE000000475,T00000448,1,IME Pay,2026-02-07 20:26:54,1183,success,558
PE000000476,T00000449,1,FonePay,2024-07-27 08:44:29,1215,success,268
PE000000477,T00000450,1,Cash,2025-12-15 18:06:55,1709,success,883
PE000000478,T00000451,1,ConnectIPS,2025-02-09 20:16:18,957,success,6563
PE000000479,T00000452,1,FonePay,2025-09-17 12:16:09,2582,success,7803
PE000000480,T00000453,1,FonePay,2024-09-08 15:00:43,2552,success,2396
PE000000481,T00000454,1,Card,2025-09-06 19:50:43,1461,success,4452
PE000000482,T00000455,1,Card,2025-09-21 17:26:25,1716,success,1723
PE000000483,T00000456,1,eSewa,2024-04-03 20:54:18,1253,success,1391
PE000000484,T00000457,1,IME Pay,2024-11-22 14:16:42,1460,success,5386
PE000000485,T00000458,1,Khalti,2026-03-19 18:11:20,1182,success,4648
PE000000486,T00000459,1,Khalti,2025-05-29 09:49:21,1544,success,6209
PE000000487,T00000460,1,Cash,2025-10-26 21:26:43,1621,success,13619
PE000000488,T00000461,1,IME Pay,2025-11-09 22:06:23,2022,success,2948
PE000000489,T00000462,1,FonePay,2025-01-12 14:57:23,2514,success,614
PE000000490,T00000463,1,FonePay,2025-06-22 13:41:23,1551,success,7134
PE000000491,T00000464,1,Card,2024-10-24 22:18:20,913,success,205
PE000000492,T00000465,1,Card,2025-10-19 15:19:58,1953,success,22968
PE000000493,T00000466,1,FonePay,2024-06-14 16:29:20,1529,success,2278
PE000000494,T00000467,1,eSewa,2024-04-04 19:38:48,654,success,3365
PE000000495,T00000468,1,Khalti,2025-05-15 12:28:54,1503,success,607
PE000000496,T00000469,1,Cash,2025-12-30 12:14:53,1163,success,8385
PE000000497,T00000470,1,IME Pay,2024-06-29 13:07:36,2513,success,1469
PE000000498,T00000471,1,eSewa,2024-05-13 20:07:34,1759,success,3399
PE000000499,T00000472,1,eSewa,2025-08-01 19:52:29,1011,success,3411
PE000000500,T00000473,1,FonePay,2025-04-12 15:21:02,1261,success,12631
PE000000501,T00000474,1,FonePay,2024-05-30 12:47:43,1170,success,10509
PE000000502,T00000475,1,ConnectIPS,2025-02-08 16:14:50,2539,success,3754
PE000000503,T00000476,1,Cash,2024-08-11 14:12:43,2131,success,8176
PE000000504,T00000477,1,Khalti,2026-02-16 17:43:36,1638,success,61
PE000000505,T00000478,1,eSewa,2025-03-24 18:54:53,1105,success,2506
PE000000506,T00000479,1,Card,2025-08-30 14:25:42,1142,success,12163
PE000000507,T00000480,1,Khalti,2025-05-08 09:00:39,2291,success,10210
PE000000508,T00000481,1,ConnectIPS,2025-02-02 08:51:33,2016,retry,9448
PE000000509,T00000481,2,ConnectIPS,2025-02-02 08:51:39,994,success,9448
PE000000510,T00000482,1,IME Pay,2024-11-28 12:33:59,1836,success,2364
PE000000511,T00000483,1,eSewa,2026-02-15 17:13:10,917,success,3732
PE000000512,T00000484,1,Khalti,2025-02-16 12:49:18,1901,success,13849
PE000000513,T00000485,1,Card,2025-05-15 17:54:53,575,success,2650
PE000000514,T00000486,1,Card,2024-04-29 16:47:13,1755,success,3720
PE000000515,T00000487,1,IME Pay,2026-03-13 08:40:05,1111,success,4940
PE000000516,T00000488,1,FonePay,2025-07-08 18:12:15,2431,success,1966
PE000000517,T00000489,1,Khalti,2025-02-08 09:18:36,2111,success,8692
PE000000518,T00000490,1,Khalti,2026-01-23 17:57:43,1287,retry,386
PE000000519,T00000490,2,Khalti,2026-01-23 17:57:49,670,success,386
PE000000520,T00000491,1,IME Pay,2025-08-30 17:08:29,2230,success,1674
PE000000521,T00000492,1,Khalti,2024-11-15 16:28:24,473,success,739
PE000000522,T00000493,1,FonePay,2025-11-03 12:09:24,1797,success,4065
PE000000523,T00000494,1,Card,2024-12-31 19:31:58,1814,success,846
PE000000524,T00000495,1,Cash,2025-02-07 19:04:54,1658,success,9047
PE000000525,T00000496,1,Card,2025-12-07 08:36:53,1831,success,3254
PE000000526,T00000497,1,eSewa,2024-09-18 08:18:58,974,success,1493
PE000000527,T00000498,1,Khalti,2025-01-18 11:43:52,1422,success,4280
PE000000528,T00000499,1,Card,2024-09-21 20:19:03,1775,success,588
PE000000529,T00000500,1,eSewa,2025-05-16 12:23:03,1529,success,1286
PE000000530,T00000501,1,Card,2025-08-17 20:48:09,1062,success,10284
PE000000531,T00000502,1,IME Pay,2025-01-13 14:07:13,1605,success,4565
PE000000532,T00000503,1,eSewa,2025-05-17 23:07:43,537,retry,436
PE000000533,T00000503,2,eSewa,2025-05-17 23:07:49,1545,success,436
PE000000534,T00000504,1,IME Pay,2024-01-12 12:43:11,635,success,10646
PE000000535,T00000505,1,IME Pay,2026-01-30 18:42:59,945,success,602
PE000000536,T00000506,1,Card,2025-03-11 07:52:22,675,retry,212
PE000000537,T00000506,2,Card,2025-03-11 07:52:28,2852,success,212
PE000000538,T00000507,1,Card,2024-09-16 17:24:04,1717,success,2214
PE000000539,T00000508,1,eSewa,2025-01-17 18:14:56,1113,success,8217
PE000000540,T00000509,1,Cash,2024-05-12 13:26:05,1882,success,12512
PE000000541,T00000510,1,eSewa,2025-04-06 18:33:06,440,success,14709
PE000000542,T00000511,1,Khalti,2025-09-13 10:07:31,2677,retry,3919
PE000000543,T00000511,2,Khalti,2025-09-13 10:07:37,931,success,3919
PE000000544,T00000512,1,Card,2025-08-06 21:22:52,1542,success,6279
PE000000545,T00000513,1,Khalti,2026-02-14 18:31:41,1801,success,1432
PE000000546,T00000514,1,FonePay,2025-05-10 21:11:32,986,success,4175
PE000000547,T00000515,1,Cash,2024-05-02 09:48:25,1386,success,1392
PE000000548,T00000516,1,IME Pay,2025-01-12 17:25:42,1917,success,7783
PE000000549,T00000517,1,Cash,2026-03-31 13:20:48,1373,success,2401
PE000000550,T00000518,1,Card,2024-12-03 18:42:17,1527,success,1678
PE000000551,T00000519,1,FonePay,2025-01-11 18:01:57,1049,retry,5186
PE000000552,T00000519,2,FonePay,2025-01-11 18:02:03,1039,retry,5186
PE000000553,T00000519,3,FonePay,2025-01-11 18:02:09,2206,success,5186
PE000000554,T00000520,1,Card,2025-03-14 13:16:24,1348,success,16413
PE000000555,T00000521,1,eSewa,2026-03-07 17:57:16,2298,success,3014
PE000000556,T00000522,1,FonePay,2025-09-16 17:22:13,1582,success,11688
PE000000557,T00000523,1,Khalti,2024-11-17 18:59:11,1348,success,417
PE000000558,T00000524,1,Cash,2024-07-12 18:24:30,1016,success,1993
PE000000559,T00000525,1,IME Pay,2024-12-17 19:36:46,847,retry,8872
PE000000560,T00000525,2,IME Pay,2024-12-17 19:36:52,2552,success,8872
PE000000561,T00000526,1,IME Pay,2025-11-30 16:17:11,1839,success,1840
PE000000562,T00000527,1,ConnectIPS,2025-10-14 17:57:32,1198,success,1381
PE000000563,T00000528,1,Khalti,2024-02-06 16:35:34,590,success,18073
PE000000564,T00000529,1,Cash,2025-09-30 07:38:14,1808,success,1493
PE000000565,T00000530,1,eSewa,2024-08-31 19:31:47,2385,success,3518
PE000000566,T00000531,1,eSewa,2024-07-07 11:30:27,1351,success,9554
PE000000567,T00000532,1,Khalti,2024-08-18 16:28:11,1295,success,16827
PE000000568,T00000533,1,Khalti,2024-05-25 13:41:10,463,success,3755
PE000000569,T00000534,1,Cash,2024-02-09 18:49:28,1256,success,3241
PE000000570,T00000535,1,ConnectIPS,2025-11-12 21:09:50,1459,success,1148
PE000000571,T00000536,1,FonePay,2024-01-06 19:56:52,1515,success,4682
PE000000572,T00000537,1,FonePay,2025-06-14 14:34:09,412,success,2060
PE000000573,T00000538,1,IME Pay,2024-01-14 20:01:16,1715,retry,2869
PE000000574,T00000538,2,IME Pay,2024-01-14 20:01:22,956,success,2869
PE000000575,T00000539,1,eSewa,2024-07-03 17:53:22,1269,success,7791
PE000000576,T00000540,1,FonePay,2025-06-15 12:41:02,1988,success,710
PE000000577,T00000541,1,Cash,2024-08-22 17:33:48,1388,success,1883
PE000000578,T00000542,1,ConnectIPS,2026-03-03 18:45:32,1992,retry,38018
PE000000579,T00000542,2,ConnectIPS,2026-03-03 18:45:38,2358,retry,38018
PE000000580,T00000542,3,ConnectIPS,2026-03-03 18:45:44,1922,success,38018
PE000000581,T00000543,1,Card,2026-01-08 17:14:48,2036,success,5009
PE000000582,T00000544,1,FonePay,2025-10-19 10:46:36,1596,success,3791
PE000000583,T00000545,1,Cash,2024-06-07 16:20:07,1060,success,5957
PE000000584,T00000546,1,Card,2025-09-30 16:13:21,1345,success,2100
PE000000585,T00000547,1,eSewa,2024-11-01 16:13:58,283,success,4378
PE000000586,T00000548,1,eSewa,2024-03-24 21:15:14,1563,success,3826
PE000000587,T00000549,1,Khalti,2025-06-16 09:29:12,2684,success,3340
PE000000588,T00000550,1,Khalti,2024-01-14 12:14:50,2145,success,3836
PE000000589,T00000551,1,FonePay,2025-04-19 17:06:18,120,success,8235
PE000000590,T00000552,1,IME Pay,2024-08-19 12:29:31,1232,success,29
PE000000591,T00000553,1,Khalti,2025-09-22 13:35:05,2152,success,5833
PE000000592,T00000554,1,eSewa,2025-09-28 17:01:20,2387,success,1715
PE000000593,T00000555,1,Card,2025-03-15 15:25:33,1966,success,21377
PE000000594,T00000556,1,eSewa,2025-06-07 15:56:44,387,success,17512
PE000000595,T00000557,1,FonePay,2024-07-12 19:45:40,500,success,6071
PE000000596,T00000558,1,eSewa,2024-08-29 20:34:05,120,success,285
PE000000597,T00000559,1,Khalti,2025-03-16 18:13:56,1461,success,1443
PE000000598,T00000560,1,IME Pay,2025-01-18 11:24:52,1479,success,6996
PE000000599,T00000561,1,eSewa,2025-03-10 16:59:58,2161,success,16776
PE000000600,T00000562,1,Card,2024-01-12 09:38:02,936,success,273
PE000000601,T00000563,1,FonePay,2025-04-06 09:39:48,1568,success,598
PE000000602,T00000564,1,Khalti,2024-01-04 20:43:59,1324,success,3715
PE000000603,T00000565,1,Cash,2025-03-16 18:03:01,1217,success,13630
PE000000604,T00000566,1,Cash,2024-07-18 22:33:33,639,success,3202
PE000000605,T00000567,1,Khalti,2024-05-26 11:33:07,2929,success,4157
PE000000606,T00000568,1,Card,2025-02-04 22:34:36,2266,success,12507
PE000000607,T00000569,1,Card,2025-09-02 18:28:46,2115,success,375
PE000000608,T00000570,1,eSewa,2024-06-08 19:36:02,1350,success,762
PE000000609,T00000571,1,Cash,2025-05-23 08:04:25,1468,success,1483
PE000000610,T00000572,1,FonePay,2024-06-05 15:33:08,1002,success,2718
PE000000611,T00000573,1,Cash,2024-08-11 10:44:10,1833,success,2397
PE000000612,T00000574,1,IME Pay,2024-10-20 09:29:33,1489,success,14604
PE000000613,T00000575,1,Khalti,2025-12-19 18:18:25,1128,success,2540
PE000000614,T00000576,1,IME Pay,2025-10-19 19:25:23,1927,success,1890
PE000000615,T00000577,1,Khalti,2024-08-13 14:30:14,1897,success,1777
PE000000616,T00000578,1,eSewa,2025-05-18 16:42:49,1942,success,3335
PE000000617,T00000579,1,Cash,2025-09-14 16:33:33,120,success,208
PE000000618,T00000580,1,FonePay,2024-06-01 17:29:55,3015,success,2364
PE000000619,T00000581,1,FonePay,2024-03-24 18:06:12,1168,success,1398
PE000000620,T00000582,1,IME Pay,2026-02-07 14:23:57,1770,success,2036
PE000000621,T00000583,1,Card,2024-10-29 15:16:01,1505,success,27306
PE000000622,T00000584,1,Khalti,2025-04-26 16:49:25,1239,success,5631
PE000000623,T00000585,1,FonePay,2025-04-25 08:27:16,1574,success,7837
PE000000624,T00000586,1,Khalti,2024-06-13 18:07:01,1445,success,1563
PE000000625,T00000587,1,Card,2025-05-31 17:21:18,1636,success,4007
PE000000626,T00000588,1,eSewa,2025-09-13 10:12:08,1355,success,10892
PE000000627,T00000589,1,Khalti,2026-01-11 13:49:40,1274,success,11497
PE000000628,T00000590,1,FonePay,2024-11-19 12:56:35,1530,success,744
PE000000629,T00000591,1,Cash,2025-06-15 21:38:05,1872,success,2016
PE000000630,T00000592,1,Card,2026-03-10 18:39:02,421,success,539
PE000000631,T00000593,1,FonePay,2026-03-21 16:21:17,1629,success,8030
PE000000632,T00000594,1,IME Pay,2025-06-24 17:40:16,832,success,902
PE000000633,T00000595,1,IME Pay,2025-10-14 19:17:02,991,success,5661
PE000000634,T00000596,1,Khalti,2025-04-28 12:38:02,683,success,20222
PE000000635,T00000597,1,Card,2025-09-12 19:29:40,742,success,1215
PE000000636,T00000598,1,Card,2024-08-21 18:34:13,792,success,9307
PE000000637,T00000599,1,IME Pay,2024-02-05 11:47:16,1372,success,1811
PE000000638,T00000600,1,Card,2025-10-28 20:09:59,2553,success,17735
PE000000639,T00000601,1,Card,2025-12-09 12:08:12,2085,success,4669
PE000000640,T00000602,1,IME Pay,2024-07-25 19:32:54,120,success,2680
PE000000641,T00000603,1,FonePay,2025-07-19 18:43:30,1674,success,3548
PE000000642,T00000604,1,eSewa,2024-01-07 19:35:35,1939,success,394
PE000000643,T00000605,1,ConnectIPS,2026-01-10 13:48:23,814,success,1990
PE000000644,T00000606,1,Khalti,2025-05-03 20:07:58,980,success,2295
PE000000645,T00000607,1,Card,2025-01-11 14:11:56,610,success,1704
PE000000646,T00000608,1,IME Pay,2026-02-28 11:46:25,1495,success,22568
PE000000647,T00000609,1,Card,2025-07-10 12:17:11,777,success,712
PE000000648,T00000610,1,eSewa,2025-10-04 21:50:55,544,success,2522
PE000000649,T00000611,1,FonePay,2025-07-06 15:22:19,875,success,2362
PE000000650,T00000612,1,eSewa,2026-02-02 19:08:21,1568,success,9283
PE000000651,T00000613,1,IME Pay,2025-11-08 15:02:38,1091,success,9259
PE000000652,T00000614,1,Cash,2025-04-23 11:36:39,2411,success,115
PE000000653,T00000615,1,eSewa,2025-10-02 12:20:12,760,success,4232
PE000000654,T00000616,1,Cash,2024-10-08 11:49:41,897,success,9307
PE000000655,T00000617,1,Card,2024-06-23 20:02:39,1125,success,4173
PE000000656,T00000618,1,Cash,2025-07-29 20:01:07,1706,success,9734
PE000000657,T00000619,1,IME Pay,2025-04-07 21:02:54,1313,success,1197
PE000000658,T00000620,1,Khalti,2026-01-03 08:58:31,1597,success,699
